investigation,regime,sample,horizon,n,mean_forward_return,median_forward_return,mfe_median,mae_median,future_vol_median,p_plus_0_5R,p_plus_1R,p_plus_2R,p_plus_1R_before_minus_1R,p_minus_1R_before_plus_1R,p_neither,time_to_0_5R_median_min,time_to_1R_median_min,time_to_2R_median_min,delta_median_fwd_vs_baseline,delta_p_race_vs_baseline
05_momentum_persistence,ret6_positive,thinned144,4h,365,0.00023109638705579263,0.00020518260342461403,0.006798907575104263,0.005918533268229775,0.015613202059712512,0.6,0.2876712328767123,0.09315068493150686,0.2602739726027397,0.29863013698630136,0.4410958904109589,80.0,125.0,145.0,-0.00014590972952976955,0.019957196577443215
05_momentum_persistence,ret6_positive,thinned144,12h,364,0.001638384609339456,0.0015966369584967666,0.010384540421354393,0.009165117636728282,0.023954011148868297,0.75,0.5082417582417582,0.25824175824175827,0.4175824175824176,0.40934065934065933,0.17307692307692307,110.0,210.0,352.5,0.000641713364184282,-0.006577635641932533
05_momentum_persistence,ret6_negative,full,15m,51962,2.7807454202223643e-05,9.48489892322879e-05,0.0011927893480847551,0.0011657996951385807,0.002869992502064483,0.06079442669643201,0.008544705746507062,0.0007505484777337285,0.008256033255071014,0.017686001308648627,0.9740579654362803,10.0,10.0,15.0,7.329142621936846e-05,-0.0015772937505100643
05_momentum_persistence,ret6_negative,full,30m,51960,5.704877931767841e-05,0.00013588341079473487,0.0017610351861595541,0.0017126066093851589,0.004160436454474696,0.13162047729022325,0.024961508852963818,0.002386451116243264,0.024172440338722095,0.04193610469591994,0.933891454965358,20.0,20.0,25.0,0.00010039386533788885,-0.0036483146468976775
05_momentum_persistence,ret6_negative,full,1h,51956,0.00015191767491038095,0.00026920294998478145,0.0025711411018379815,0.002465606292939626,0.006055589868087221,0.24155054276695664,0.0648818230810686,0.009123104165062745,0.06268765878820541,0.08574563091846947,0.8515667102933251,30.0,40.0,45.0,0.0001882587568938776,-0.0035315975741020134
05_momentum_persistence,ret6_negative,full,2h,51948,0.00026833388329139407,0.00041083581420120474,0.0037079409043589973,0.003554840763821343,0.008780801060972237,0.3837683837683838,0.1392931392931393,0.027161777161777163,0.1320936320936321,0.15296065296065295,0.7149457149457149,50.0,65.0,80.0,0.0001946926481806166,-0.0018884251522975626
05_momentum_persistence,ret6_negative,full,4h,51935,0.0005222673540276686,0.0005646179807476948,0.005455483162760899,0.005133771542440324,0.01286265407527697,0.532608067777029,0.2587850197362087,0.07241744488302686,0.2390873206893232,0.2479060363916434,0.5130066429190334,70.0,115.0,150.0,0.00021352564779331118,-0.0012294553359732951
05_momentum_persistence,ret6_negative,full,12h,51884,0.0013912027688790854,0.001168168293830596,0.010316877849793071,0.009524183614682658,0.023904486915095974,0.7402282013722921,0.5124315781358415,0.23319327731092437,0.4243312003700563,0.4017038007863696,0.17396499884357414,115.0,240.0,365.0,0.00021324469951811142,0.00017114714570615197
05_momentum_persistence,ret6_negative,thinned144,15m,365,0.00028306636679455773,0.0002253411947363837,0.0013760569648419985,0.0011958828915009656,0.0029160125670734767,0.07123287671232877,0.005479452054794521,0.0027397260273972603,0.005479452054794521,0.010958904109589041,0.9835616438356164,15.0,12.5,15.0,0.00020378363172346425,-0.004353874950786558
05_momentum_persistence,ret6_negative,thinned144,30m,365,0.00047200074603334283,0.00023982345312290043,0.0020845640677737975,0.0018116645038988022,0.004542902605980615,0.1589041095890411,0.03561643835616438,0.005479452054794521,0.03561643835616438,0.03561643835616438,0.9287671232876712,20.0,25.0,22.5,0.00020433390766605442,0.00779568337054461
05_momentum_persistence,ret6_negative,thinned144,1h,365,0.0003151338472282501,0.00018144058280356035,0.0029983913745044166,0.0027078860724526477,0.006197724985976499,0.25753424657534246,0.06027397260273973,0.0136986301369863,0.057534246575342465,0.0684931506849315,0.873972602739726,30.0,30.0,35.0,0.00010049638971265651,-0.008685009786964959
05_momentum_persistence,ret6_negative,thinned144,2h,365,-0.0003197906026040495,0.00021163436354276755,0.00424342172101988,0.004289027526377942,0.010199201393058839,0.4301369863013699,0.1506849315068493,0.0273972602739726,0.14794520547945206,0.17534246575342466,0.6767123287671233,45.0,70.0,67.5,-4.508802477820595e-06,0.013963148233522404
05_momentum_persistence,ret6_negative,thinned144,4h,365,0.00016672437568729146,-0.000170413031006178,0.006111330524837699,0.006667336762063103,0.015342267407330606,0.6054794520547945,0.3013698630136986,0.08493150684931507,0.27671232876712326,0.29041095890410956,0.4328767123287671,70.0,122.5,160.0,-0.0005215053639605616,0.036395552741826764
05_momentum_persistence,ret6_negative,thinned144,12h,365,0.0009232509224131578,0.0012175548534687497,0.009794180944471043,0.009615390632969567,0.023150466220714472,0.7397260273972602,0.4904109589041096,0.21095890410958903,0.38904109589041097,0.41643835616438357,0.19452054794520549,95.0,180.0,310.0,0.0002626312591562652,-0.03511895733393916
05_momentum_persistence,ret12_Q1,full,15m,26339,5.5754242616551254e-05,0.00023431478341295886,0.0016125354390128521,0.0015227612330840357,0.003721286101470783,0.09404305402634876,0.01552830403584039,0.0014806940278674209,0.014958806332814458,0.03086677550400547,0.95417441816318,10.0,10.0,10.0,0.00021275722040003942,0.00512547932723338
05_momentum_persistence,ret12_Q1,full,30m,26337,0.00010664819136514702,0.00034641127297985186,0.0023001007638605575,0.0021612629194392996,0.005310471811308134,0.18639176823480275,0.040437407449595626,0.004176633633291567,0.038842692789611576,0.06944602650263887,0.8917112807077495,15.0,20.0,22.5,0.00031092172752300584,0.011021937803991803
05_momentum_persistence,ret12_Q1,full,1h,26336,0.00022758413404514352,0.0005183363363362448,0.0032524238813096407,0.0030679688851029674,0.007504641087066983,0.3124240583232078,0.09325637910085055,0.013137910085054678,0.08896567436208991,0.12917679222357228,0.7818575334143378,25.0,35.0,40.0,0.0004373921432453409,0.022746417999782484
05_momentum_persistence,ret12_Q1,full,2h,26334,0.0003125303053601964,0.0006727123697108928,0.004496479309116896,0.00435473078393267,0.01050695961779918,0.45621629832156146,0.1749829118250171,0.035581377686640846,0.1622237411711096,0.20733652312599682,0.6304397357028936,40.0,60.0,75.0,0.0004565692036903046,0.02824168392517995
05_momentum_persistence,ret12_Q1,full,4h,26324,0.0006690915245067653,0.0009869747891513292,0.006404326339231936,0.006222059482426878,0.014802649716208607,0.5951982981309831,0.308083877830117,0.09014587448716001,0.2763257863546573,0.30003039051815833,0.4236438231271843,60.0,105.0,145.0,0.0006358824561969456,0.036009010329360824
05_momentum_persistence,ret12_Q1,full,12h,26285,0.001591179024671857,0.0016259781805578744,0.011372113605725431,0.010937005958895796,0.026758891180733962,0.771885105573521,0.5557161879398896,0.26764314247669774,0.44626212668822524,0.43640859805972987,0.1173292752520449,90.0,210.0,340.0,0.0006710545862453898,0.022102073463875105
05_momentum_persistence,ret12_Q1,thinned144,15m,153,0.00043054511623092436,0.0004448330528072919,0.0017667629130573292,0.0012105520188541163,0.0034141850377356676,0.08496732026143791,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.026143790849673203,0.9673202614379085,15.0,10.0,15.0,0.00042327548979437246,-0.0032973792931627775
05_momentum_persistence,ret12_Q1,thinned144,30m,153,0.0008759490154551034,0.0006676664264095855,0.0023818336502008375,0.0016565785984989922,0.004997314664350268,0.20261437908496732,0.05228758169934641,0.013071895424836602,0.05228758169934641,0.0457516339869281,0.9019607843137255,20.0,25.0,22.5,0.0006321768809527395,0.024466826713726634
05_momentum_persistence,ret12_Q1,thinned144,1h,153,0.0007554631461004366,0.00018144058280356035,0.00347246970141879,0.0028089560420735404,0.006860656040379157,0.3006535947712418,0.0784313725490196,0.026143790849673203,0.0718954248366013,0.09803921568627451,0.8300653594771242,30.0,27.5,32.5,0.00010049638971265651,0.005676168474293877
05_momentum_persistence,ret12_Q1,thinned144,2h,153,0.0005694144865783742,0.00117308467334154,0.004820973945073304,0.004720153328434895,0.011336288105826715,0.49019607843137253,0.19607843137254902,0.0457516339869281,0.1895424836601307,0.21568627450980393,0.5947712418300654,40.0,67.5,55.0,0.000956941507320952,0.05556042641420106
05_momentum_persistence,ret12_Q1,thinned144,4h,153,0.0010075934465551314,-1.540832269142367e-05,0.007655107232754643,0.00733669365793288,0.016557824501180696,0.6862745098039216,0.39869281045751637,0.13071895424836602,0.3464052287581699,0.29411764705882354,0.35947712418300654,65.0,125.0,142.5,-0.00036650065564580725,0.10608845273287343
05_momentum_persistence,ret12_Q1,thinned144,12h,153,8.597170400959812e-05,0.00013798136888398815,0.010724847952266137,0.009917655410201731,0.024292617900664674,0.7843137254901961,0.5294117647058824,0.2222222222222222,0.43790849673202614,0.40522875816993464,0.1568627450980392,82.5,155.0,205.0,-0.0008169422254284964,0.013748443507676011
