investigation,regime,horizon,metric,n,mean,p05,p25,p50,p75,p95
06_mean_reversion,ret3_Q3,12h,future_vol,26315,0.02578255526568609,0.007913072758925208,0.014667303159757051,0.021695859872611464,0.032198530727562645,0.05664407760987714
06_mean_reversion,ret3_Q4,12h,forward_return,26297,0.001487309376667668,-0.030285761764357155,-0.008882531953327888,0.0009729164553602399,0.011549786475616886,0.03547927319222675
06_mean_reversion,ret3_Q4,12h,mfe,26297,0.01578525244882364,0.0008984586252722696,0.0052519204983751955,0.011409425957480845,0.021645126612288346,0.045811650649615024
06_mean_reversion,ret3_Q4,12h,mae,26297,0.015559320949811203,0.0008946178000661221,0.004915685145321813,0.010873675303562647,0.020614079403824315,0.04558974960051435
06_mean_reversion,ret3_Q4,12h,future_vol,26297,0.03134457339863484,0.011367925271704193,0.01876835938079267,0.026657014749909027,0.039027899235521454,0.06619761035647154
06_mean_reversion,ret6_Q1,12h,forward_return,26288,0.0015897515186661948,-0.031155587352948506,-0.008647573668254444,0.0015629885996175652,0.0115962924777685,0.035462951067284684
06_mean_reversion,ret6_Q1,12h,mfe,26288,0.015737905831653146,0.0011683259451545913,0.005456140178628832,0.011417061313788057,0.021030470194776163,0.04529013147927884
06_mean_reversion,ret6_Q1,12h,mae,26288,0.015969977888694142,0.0007703834984632953,0.0048241933455341335,0.010851082967600068,0.021025959381697518,0.047514930770686074
06_mean_reversion,ret6_Q1,12h,future_vol,26288,0.03170788372034729,0.011405659877278653,0.01852532071638308,0.02669359707795929,0.03922060570903618,0.06703992540166914
06_mean_reversion,ret6_Q1_bull,12h,forward_return,11370,0.0011782821641448072,-0.032883199113565645,-0.009122105511068818,0.0008402338303287182,0.011300633964063611,0.036150590988070316
06_mean_reversion,ret6_Q1_bull,12h,mfe,11370,0.0154468808330495,0.0010335382960860008,0.0048323266155584355,0.01105711838712431,0.020715361468363336,0.04523968746901004
06_mean_reversion,ret6_Q1_bull,12h,mae,11370,0.015533397912846619,0.0007795056079471841,0.004769678433475727,0.010512977265833556,0.020793286224525226,0.04580136218743576
06_mean_reversion,ret6_Q1_bull,12h,future_vol,11370,0.03098027874589612,0.011198567964559107,0.018221867373416363,0.026176778064813847,0.03878075177141352,0.06559301658552323
06_mean_reversion,ret6_Q1_bear,12h,forward_return,14918,0.0019033596806790763,-0.030081761998384353,-0.008259280435047062,0.002103355672189555,0.011774829039077284,0.0347791080133269
06_mean_reversion,ret6_Q1_bear,12h,mfe,14918,0.015959715339236166,0.0012798222763784283,0.005892757012568195,0.01165527518911913,0.021223046294351677,0.045306343684755064
06_mean_reversion,ret6_Q1_bear,12h,mae,14918,0.016302724525333528,0.0007594942324489484,0.004872986674898744,0.011091526400308416,0.021153541462019837,0.04874313211248518
06_mean_reversion,ret6_Q1_bear,12h,future_vol,14918,0.03226243986456969,0.011641838814120113,0.018890789528767406,0.027114851525171794,0.039412097286367964,0.06905861510200453
06_mean_reversion,ret6_Q2,12h,forward_return,26310,0.0011678216863494442,-0.02597994369120633,-0.006871577189080408,0.0008804639262393055,0.008975317970684793,0.029649347559720235
06_mean_reversion,ret6_Q2,12h,mfe,26310,0.012923803030404963,0.000831204161489163,0.0042624922985070035,0.009153333524891005,0.016882668489070607,0.03851471510564487
06_mean_reversion,ret6_Q2,12h,mae,26310,0.012421912982738781,0.0005913006597375869,0.0035965246319425714,0.008221202878605949,0.016424255665776016,0.03777699538162573
06_mean_reversion,ret6_Q2,12h,future_vol,26310,0.02534571601314374,0.007750884367304642,0.014448561529045056,0.02139473493572317,0.03192966421653092,0.05519004253939471
06_mean_reversion,ret6_Q3,12h,forward_return,26312,0.0009648020253065868,-0.027174536729643095,-0.007122956808791381,0.0006766395858512908,0.00901480252196385,0.0303662661614908
06_mean_reversion,ret6_Q3,12h,mfe,26312,0.012993495021626649,0.0007259736684109619,0.004166418354169532,0.00918930317776634,0.017061203949112314,0.039012568681203674
06_mean_reversion,ret6_Q3,12h,mae,26312,0.012762031243033174,0.0006766468968396,0.003686680850309265,0.008426306709501508,0.016954236249977606,0.03870040287216029
06_mean_reversion,ret6_Q3,12h,future_vol,26312,0.02575552626465982,0.007922211413814217,0.014637707137986403,0.021787597221624305,0.03230773741337772,0.05634250693901468
06_mean_reversion,ret6_Q4,12h,forward_return,26305,0.0013672126860557422,-0.030618747303392136,-0.009022350566815551,0.0008537857707364704,0.011453041993214397,0.035971241281512294
06_mean_reversion,ret6_Q4,12h,mfe,26305,0.01580270118535774,0.0008858584482928756,0.00521910461427777,0.011329622386469396,0.021768882175226656,0.04654968241078594
06_mean_reversion,ret6_Q4,12h,mae,26305,0.015556111808528957,0.0009254785036080903,0.004935464323587269,0.010850647068721853,0.02061260057801817,0.0454409265908948
06_mean_reversion,ret6_Q4,12h,future_vol,26305,0.031358812993886695,0.011432595539160801,0.01876835938079267,0.026548316251830198,0.039053672647877895,0.0665785416156916
06_mean_reversion,ret12_Q1,12h,forward_return,26285,0.001591179024671857,-0.03050754735749763,-0.00887504234728953,0.0016259781805578744,0.011553978329664538,0.03484227178214665
06_mean_reversion,ret12_Q1,12h,mfe,26285,0.01570727508073222,0.0011726458209196712,0.005478527307023473,0.011372113605725431,0.021016437993261805,0.04508132057353324
06_mean_reversion,ret12_Q1,12h,mae,26285,0.016020361951999105,0.0007470551885936594,0.004883932424933679,0.010937005958895796,0.021109129038373475,0.047502334291554704
